method,sc,omc_sc,cov_gap
com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter.fromString,100.0,100.0,0.0
com.thoughtworks.xstream.io.StatefulWriter.flush,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDomComparator.compare,100.0,28.57143,71.42857
com.thoughtworks.xstream.core.TreeUnmarshaller.getRequiredType,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.DefaultMapper.serializedClass,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.TreeMapConverter.populateTreeMap,68.42105,47.368423,21.052628
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.createNamedItemType,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.fromXML,76.92308,69.230774,7.6923065
com.thoughtworks.xstream.XStream.alias,80.0,20.0,60.0
com.thoughtworks.xstream.io.xml.AbstractDocumentWriter.endNode,100.0,75.0,25.0
com.thoughtworks.xstream.converters.reflection.ExternalizableConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.MapperWrapper.defaultImplementationOf,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.lookupConverterForType,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractPullReader.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.getItemTypeForItemFieldName,100.0,66.66667,33.33333
com.thoughtworks.xstream.converters.extended.ActivationDataFlavorConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.JVM.hasOptimizedTreeMapPutAll,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ThreadSafePropertyEditor.newInstance,42.857143,14.285715,28.571428
com.thoughtworks.xstream.io.AbstractWriter.encodeNode,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.wrapMapper,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.FieldAliasingMapper.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.mapper.ClassAliasingMapper.serializedClass,100.0,37.5,62.5
com.thoughtworks.xstream.mapper.AnnotationMapper.<init>,87.5,12.5,75.0
com.thoughtworks.xstream.io.StatefulWriter.startNodeCommon,100.0,83.33333,16.666672
com.thoughtworks.xstream.io.json.JettisonMappedXmlDriver.createReader,8.333334,4.166667,4.166667
com.thoughtworks.xstream.core.util.ObjectIdDictionary.size,100.0,50.0,50.0
com.thoughtworks.xstream.io.StatefulWriter.setValue,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter.visit,75.55556,37.77778,37.77778
com.thoughtworks.xstream.persistence.XmlMap.entrySet,100.0,100.0,0.0
com.thoughtworks.xstream.io.StatefulWriter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.TypedNull.getType,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XomReader.<init>,33.333336,16.666668,16.666668
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.doUnmarshal,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.AttributeMapper.addAttributeFor,100.0,20.0,80.0
com.thoughtworks.xstream.mapper.XmlFriendlyMapper.serializedClass,100.0,100.0,0.0
com.thoughtworks.xstream.converters.enums.EnumSetConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.Token.writeId,88.2353,29.411766,58.823532
com.thoughtworks.xstream.converters.basic.FloatConverter.fromString,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastField.equals,60.000004,60.000004,0.0
com.thoughtworks.xstream.core.AbstractTreeMarshallingStrategy.unmarshal,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.FilePersistenceStrategy.<init>,100.0,75.0,25.0
com.thoughtworks.xstream.security.AnyTypePermission.allows,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.SerializableConverter.isSerializable,100.0,83.33333,16.666672
com.thoughtworks.xstream.io.binary.Token.readString,100.0,42.857143,57.142857
com.thoughtworks.xstream.XStream.unmarshal,100.0,45.454548,54.545452
com.thoughtworks.xstream.core.TreeMarshaller.convert,100.0,12.5,87.5
com.thoughtworks.xstream.io.xml.XppReader.getAttribute,100.0,50.0,50.0
com.thoughtworks.xstream.converters.extended.JavaMethodConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.WeakCache.get,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.Token.readId,81.818184,27.272728,54.545456
com.thoughtworks.xstream.io.AbstractWriter.underlyingWriter,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.AbstractCollectionConverter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.Primitives.primitiveType,100.0,100.0,0.0
com.thoughtworks.xstream.core.MapBackedDataHolder.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.DateConverter.fromString,75.0,50.0,25.0
com.thoughtworks.xstream.XStream.aliasType,66.66667,33.333336,33.333336
com.thoughtworks.xstream.io.xml.AbstractPullReader.readEvent,100.0,85.71429,14.285713
com.thoughtworks.xstream.persistence.FileStreamStrategy.unescape,100.0,16.666668,83.33333
com.thoughtworks.xstream.persistence.FileStreamStrategy.extractKey,100.0,100.0,0.0
com.thoughtworks.xstream.core.TreeUnmarshaller.lazilyCreateDataHolder,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.Fields.read,33.333336,16.666668,16.666668
com.thoughtworks.xstream.io.StatefulWriter.addAttribute,100.0,87.5,12.5
com.thoughtworks.xstream.io.xml.Dom4JDriver.createReader,38.095238,23.809525,14.285713
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.writeObjectOverride,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.XmlSet.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.InitializationException.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.core.util.ObjectIdDictionary.hashCode,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.WeakCache.size,100.0,100.0,0.0
com.thoughtworks.xstream.converters.SingleValueConverterWrapper.unmarshal,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.getInstance,63.636364,27.272728,36.363636
com.thoughtworks.xstream.io.xml.DomReader.reassignCurrentElement,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.DefaultMapper.realClass,92.30769,53.846157,38.461536
com.thoughtworks.xstream.converters.extended.RegexPatternConverter.unmarshal,100.0,42.857143,57.142857
com.thoughtworks.xstream.converters.reflection.FieldDictionary.field,75.0,50.0,25.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.getConverterLookup,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.Pool.putInPool,100.0,33.333336,66.666664
com.thoughtworks.xstream.converters.reflection.FieldDictionary.buildMap,95.0,90.0,5.0
com.thoughtworks.xstream.XStream.close,100.0,50.0,50.0
com.thoughtworks.xstream.core.util.Fields.find,62.5,50.0,12.5
com.thoughtworks.xstream.converters.reflection.ReflectionConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastField.getName,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.Primitives.isBoxed,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.SerializationMembers.callReadObject,55.555557,22.222223,33.333336
com.thoughtworks.xstream.mapper.XmlFriendlyMapper.realClass,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectInputStream.read,85.71429,14.285715,71.42857
com.thoughtworks.xstream.core.JVM.isVersion,75.0,50.0,25.0
com.thoughtworks.xstream.converters.collections.MapConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.EnumMapper.readResolve,100.0,33.333336,66.666664
com.thoughtworks.xstream.persistence.FileStreamStrategy.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ObjectIdDictionary.lookupId,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.peekCallback,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.XppDomReader.<init>,66.66667,66.66667,0.0
com.thoughtworks.xstream.io.AttributeNameIterator.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.writeText,100.0,37.5,62.5
com.thoughtworks.xstream.mapper.LocalConversionMapper.getConverterFromItemType,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.MapConverter.putCurrentEntryIntoMap,100.0,100.0,0.0
com.thoughtworks.xstream.io.binary.Token.write,100.0,90.909096,9.090904
com.thoughtworks.xstream.converters.extended.ISO8601GregorianCalendarConverter.<init>,100.0,60.000004,39.999996
com.thoughtworks.xstream.persistence.XmlMap.iterator,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.QuickWriter.write,100.0,36.363636,63.636364
com.thoughtworks.xstream.io.ReaderWrapper.getAttribute,50.0,50.0,0.0
com.thoughtworks.xstream.core.util.ThreadSafePropertyEditor.<init>,75.0,75.0,0.0
com.thoughtworks.xstream.io.AbstractReader.underlyingReader,100.0,100.0,0.0
com.thoughtworks.xstream.core.ReferenceByXPathUnmarshaller.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.security.NoPermission.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.XmlMap.size,50.0,50.0,0.0
com.thoughtworks.xstream.XStream.addPermission,100.0,66.66667,33.33333
com.thoughtworks.xstream.core.TreeUnmarshaller.getMapper,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.hashCode,100.0,100.0,0.0
com.thoughtworks.xstream.io.AttributeNameIterator.next,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.ArrayConverter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.ArrayConverter.marshal,100.0,100.0,0.0
com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriterHelper.startNode,66.66667,66.66667,0.0
com.thoughtworks.xstream.core.util.ObjectIdDictionary.equals,50.0,50.0,0.0
com.thoughtworks.xstream.core.util.WeakCache.getValue,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.ImplicitCollectionMapper.getItemType,100.0,100.0,0.0
com.thoughtworks.xstream.io.path.Path.hashCode,100.0,100.0,0.0
com.thoughtworks.xstream.core.TreeUnmarshaller.convert,100.0,88.88889,11.111107
com.thoughtworks.xstream.core.util.XmlHeaderAwareReader.getHeader,85.89743,55.128204,30.769226
com.thoughtworks.xstream.io.binary.Token.contructToken,84.61539,38.46154,46.153847
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.next,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.UseAttributeForEnumMapper.isEnum,100.0,80.0,20.0
com.thoughtworks.xstream.io.xml.StaxDriver.createReader,12.5,6.25,6.25
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.marshallField,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ThreadSafePropertyEditor.getAsText,100.0,60.000004,39.999996
com.thoughtworks.xstream.io.xml.PrettyPrintWriter.setValue,100.0,50.0,50.0
com.thoughtworks.xstream.converters.ErrorWritingException.add,100.0,75.0,25.0
com.thoughtworks.xstream.XStream.setupSecurity,100.0,71.42857,28.571426
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.handleUnknownField,100.0,80.0,20.0
com.thoughtworks.xstream.core.AbstractReferenceUnmarshaller.convert,100.0,70.0,30.0
com.thoughtworks.xstream.core.util.CompositeClassLoader.add,75.0,15.000001,60.0
com.thoughtworks.xstream.core.util.TypedNull.<init>,100.0,50.0,50.0
com.thoughtworks.xstream.converters.collections.SingletonCollectionConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.PrioritizedList.add,100.0,33.333336,66.666664
com.thoughtworks.xstream.core.ReferenceByIdUnmarshaller.getReferenceKey,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.StaxReader.<init>,66.66667,50.0,16.666672
com.thoughtworks.xstream.XStream.aliasDynamically,100.0,100.0,0.0
com.thoughtworks.xstream.converters.SingleValueConverterWrapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.AbstractTreeMarshallingStrategy.marshal,100.0,100.0,0.0
com.thoughtworks.xstream.core.ReferenceByIdUnmarshaller.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastStack.resizeStack,100.0,66.66667,33.33333
com.thoughtworks.xstream.converters.extended.ToAttributedValueConverter.marshal,100.0,42.857143,57.142857
com.thoughtworks.xstream.core.DefaultConverterLookup.registerConverter,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.PresortedMap.size,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.ObjectIdDictionary.associateId,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.DateConverter.toString,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.toXML,63.636364,54.545456,9.090908
com.thoughtworks.xstream.converters.reflection.FieldDictionary.<init>,66.66667,33.333336,33.333336
com.thoughtworks.xstream.core.util.ArrayIterator.hasNext,100.0,100.0,0.0
com.thoughtworks.xstream.core.DefaultConverterLookup.<init>,75.0,50.0,25.0
com.thoughtworks.xstream.io.binary.BinaryStreamWriter.write,66.66667,33.333336,33.333336
com.thoughtworks.xstream.converters.ErrorWritingException.keys,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.ISO8601DateConverter.toString,100.0,66.66667,33.33333
com.thoughtworks.xstream.io.WriterWrapper.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastStack.peek,100.0,100.0,0.0
com.thoughtworks.xstream.security.NoTypePermission.allows,100.0,100.0,0.0
com.thoughtworks.xstream.io.ReaderWrapper.getNodeName,100.0,100.0,0.0
com.thoughtworks.xstream.converters.reflection.FieldKey.hashCode,100.0,75.0,25.0
com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter.writeField,100.0,27.777779,72.22222
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.getKey,100.0,100.0,0.0
com.thoughtworks.xstream.converters.extended.JavaFieldConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.core.TreeUnmarshaller.currentObject,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.close,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.MapperWrapper.getItemTypeForItemFieldName,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.OrderRetainingMap.putAll,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppFactory.buildDom,57.14286,57.14286,0.0
com.thoughtworks.xstream.core.util.ThreadSafeSimpleDateFormat.newInstance,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.xppdom.XppDom.getName,100.0,100.0,0.0
com.thoughtworks.xstream.core.TreeUnmarshaller.start,100.0,75.0,25.0
com.thoughtworks.xstream.core.TreeMarshaller.convertAnother,55.555557,44.444447,11.111111
com.thoughtworks.xstream.io.binary.BinaryStreamReader.get,75.0,50.0,25.0
com.thoughtworks.xstream.io.binary.Token.getValue,100.0,100.0,0.0
com.thoughtworks.xstream.io.xml.AbstractDocumentWriter.<init>,80.0,80.0,0.0
com.thoughtworks.xstream.converters.extended.ToStringConverter.<init>,100.0,100.0,0.0
com.thoughtworks.xstream.converters.basic.ShortConverter.fromString,75.0,50.0,25.0
com.thoughtworks.xstream.core.util.HierarchicalStreams.readClassAttribute,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.marshal,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.get,100.0,100.0,0.0
com.thoughtworks.xstream.core.JVM.isAWTAvailable,100.0,100.0,0.0
com.thoughtworks.xstream.io.WriterWrapper.endNode,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.getInstance,77.77778,55.555557,22.222221
com.thoughtworks.xstream.core.util.WeakCache.keySet,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.WeakCache.iterate,84.210526,52.63158,31.578945
com.thoughtworks.xstream.mapper.AnnotationMapper.serializedClass,100.0,33.333336,66.666664
com.thoughtworks.xstream.mapper.ClassAliasingMapper.realClass,100.0,42.857143,57.142857
com.thoughtworks.xstream.XStream.buildMapper,96.296295,85.18519,11.111107
com.thoughtworks.xstream.XStreamer.getDefaultPermissions,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy.hasNext,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.MapperWrapper.isImmutableValueType,100.0,100.0,0.0
com.thoughtworks.xstream.io.path.PathTracker.peekElement,92.30769,61.538464,30.76923
com.thoughtworks.xstream.core.util.Primitives.box,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.DefaultImplementationsMapper.serializedClass,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.FastStack.hasStuff,100.0,100.0,0.0
com.thoughtworks.xstream.io.path.PathTrackingWriter.startNode,100.0,75.0,25.0
com.thoughtworks.xstream.core.util.WeakCache.containsKey,100.0,100.0,0.0
com.thoughtworks.xstream.persistence.XmlMap.put,100.0,100.0,0.0
com.thoughtworks.xstream.converters.ErrorWritingException.addData,100.0,100.0,0.0
com.thoughtworks.xstream.core.util.CustomObjectOutputStream.defaultWriteObject,100.0,100.0,0.0
com.thoughtworks.xstream.XStream.denyPermission,100.0,100.0,0.0
com.thoughtworks.xstream.converters.collections.CollectionConverter.canConvert,100.0,100.0,0.0
com.thoughtworks.xstream.mapper.AttributeMapper.getConverterFromItemType,45.454548,9.090909,36.36364
