method,sc,omc_sc,cov_gap
org.apache.commons.cli.DefaultParser.handleConcatenatedOptions,55.555557,55.555557,0.0
org.apache.commons.cli.Option.<init>,100.0,100.0,0.0
org.apache.commons.cli.AlreadySelectedException.<init>,100.0,50.0,50.0
org.apache.commons.cli.Option.getLongOpt,100.0,100.0,0.0
org.apache.commons.cli.Option.numberOfArgs,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.isNegativeNumber,75.0,50.0,25.0
org.apache.commons.cli.HelpFormatter.setDescPadding,100.0,100.0,0.0
org.apache.commons.cli.Option.setValueSeparator,100.0,100.0,0.0
org.apache.commons.cli.Options.getOptions,100.0,100.0,0.0
org.apache.commons.cli.OptionGroup.setSelected,100.0,83.33333,16.666672
org.apache.commons.cli.Option.setLongOpt,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.setWidth,100.0,100.0,0.0
org.apache.commons.cli.Option.setRequired,100.0,100.0,0.0
org.apache.commons.cli.Option.getType,100.0,100.0,0.0
org.apache.commons.cli.OptionBuilder.create,100.0,70.588234,29.411766
org.apache.commons.cli.Option.getValues,100.0,100.0,0.0
org.apache.commons.cli.TypeHandler.createClass,100.0,66.66667,33.33333
org.apache.commons.cli.CommandLine.resolveOption,100.0,100.0,0.0
org.apache.commons.cli.TypeHandler.createValue,95.0,85.0,10.0
org.apache.commons.cli.OptionValidator.isValidOpt,100.0,100.0,0.0
org.apache.commons.cli.PosixParser.burstToken,61.538464,53.846157,7.6923065
org.apache.commons.cli.Options.helpOptions,100.0,100.0,0.0
org.apache.commons.cli.PatternOptionBuilder.getValueClass,95.0,50.0,45.0
org.apache.commons.cli.PosixParser.init,100.0,50.0,50.0
org.apache.commons.cli.OptionGroup.getNames,100.0,100.0,0.0
org.apache.commons.cli.Option.getId,100.0,100.0,0.0
org.apache.commons.cli.CommandLine.getOptionObject,100.0,60.000004,39.999996
org.apache.commons.cli.MissingOptionException.getMissingOptions,100.0,100.0,0.0
org.apache.commons.cli.Options.hasOption,100.0,100.0,0.0
org.apache.commons.cli.Option.acceptsArg,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.getDescPadding,100.0,100.0,0.0
org.apache.commons.cli.Options.getOption,100.0,100.0,0.0
org.apache.commons.cli.Option.desc,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.printUsage,100.0,27.777779,72.22222
org.apache.commons.cli.HelpFormatter.rtrim,100.0,100.0,0.0
org.apache.commons.cli.Option.hasArgName,100.0,100.0,0.0
org.apache.commons.cli.Option.build,100.0,33.333336,66.666664
org.apache.commons.cli.PosixParser.flatten,75.0,65.625,9.375
org.apache.commons.cli.Option.hasNoValues,100.0,100.0,0.0
org.apache.commons.cli.Option.getOpt,100.0,100.0,0.0
org.apache.commons.cli.Option.clone,80.0,60.000004,19.999996
org.apache.commons.cli.OptionGroup.toString,100.0,29.411766,70.588234
org.apache.commons.cli.OptionBuilder.hasOptionalArg,100.0,33.333336,66.666664
org.apache.commons.cli.Option.builder,100.0,50.0,50.0
org.apache.commons.cli.OptionBuilder.withValueSeparator,100.0,50.0,50.0
org.apache.commons.cli.Option.longOpt,100.0,100.0,0.0
org.apache.commons.cli.Option.getValuesList,100.0,100.0,0.0
org.apache.commons.cli.OptionBuilder.hasOptionalArgs,100.0,33.333336,66.666664
org.apache.commons.cli.ParseException.<init>,100.0,100.0,0.0
org.apache.commons.cli.Option.hasOptionalArg,100.0,100.0,0.0
org.apache.commons.cli.TypeHandler.createObject,100.0,57.14286,42.85714
org.apache.commons.cli.Option.isRequired,100.0,100.0,0.0
org.apache.commons.cli.CommandLine.addArg,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.getOptPrefix,100.0,100.0,0.0
org.apache.commons.cli.PosixParser.processOptionToken,80.0,20.0,60.0
org.apache.commons.cli.Option.type,100.0,100.0,0.0
org.apache.commons.cli.Option.setType,50.0,50.0,0.0
org.apache.commons.cli.Option.add,100.0,100.0,0.0
org.apache.commons.cli.Parser.parse,86.84211,84.210526,2.6315842
org.apache.commons.cli.HelpFormatter.getSyntaxPrefix,100.0,100.0,0.0
org.apache.commons.cli.OptionBuilder.hasArg,100.0,25.0,75.0
org.apache.commons.cli.OptionBuilder.reset,100.0,75.0,25.0
org.apache.commons.cli.Option.hasArg,100.0,100.0,0.0
org.apache.commons.cli.GnuParser.flatten,80.769226,80.769226,0.0
org.apache.commons.cli.OptionGroup.getOptions,100.0,100.0,0.0
org.apache.commons.cli.CommandLine.getArgs,100.0,100.0,0.0
org.apache.commons.cli.Parser.setOptions,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.getWidth,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.printOptions,100.0,33.333336,66.666664
org.apache.commons.cli.DefaultParser.isJavaProperty,100.0,100.0,0.0
org.apache.commons.cli.Options.hasShortOption,100.0,100.0,0.0
org.apache.commons.cli.Option.argName,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.findWrapPos,100.0,93.75,6.25
org.apache.commons.cli.Option.setArgName,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.setOptPrefix,100.0,100.0,0.0
org.apache.commons.cli.OptionValidator.validateOption,100.0,55.555557,44.444443
org.apache.commons.cli.Option.hasLongOpt,100.0,100.0,0.0
org.apache.commons.cli.Parser.getOptions,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.getArgName,100.0,100.0,0.0
org.apache.commons.cli.OptionBuilder.isRequired,50.0,25.0,25.0
org.apache.commons.cli.Option.getValue,100.0,100.0,0.0
org.apache.commons.cli.CommandLine.hasOption,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.setArgName,100.0,100.0,0.0
org.apache.commons.cli.CommandLine.addOption,100.0,66.66667,33.33333
org.apache.commons.cli.PatternOptionBuilder.parsePattern,100.0,80.952385,19.047615
org.apache.commons.cli.Option.getKey,100.0,100.0,0.0
org.apache.commons.cli.Option.getArgName,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.handleToken,71.42857,64.28571,7.1428604
org.apache.commons.cli.DefaultParser.handleOption,100.0,71.42857,28.571426
org.apache.commons.cli.CommandLine.getOptions,100.0,100.0,0.0
org.apache.commons.cli.Option.hasValueSeparator,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.printWrapped,100.0,25.0,75.0
org.apache.commons.cli.Option.addValueForProcessing,66.66667,33.333336,33.333336
org.apache.commons.cli.OptionBuilder.withLongOpt,100.0,50.0,50.0
org.apache.commons.cli.OptionGroup.getSelected,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.isArgument,100.0,100.0,0.0
org.apache.commons.cli.Option.setDescription,100.0,100.0,0.0
org.apache.commons.cli.Options.getOptionGroups,100.0,100.0,0.0
org.apache.commons.cli.Option.getDescription,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.getLongPrefix,77.77778,55.555557,22.222221
org.apache.commons.cli.HelpFormatter.getLongOptPrefix,100.0,100.0,0.0
org.apache.commons.cli.Option.getArgs,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.setNewLine,100.0,100.0,0.0
org.apache.commons.cli.Options.hasLongOption,100.0,50.0,50.0
org.apache.commons.cli.HelpFormatter.getNewLine,100.0,100.0,0.0
org.apache.commons.cli.TypeHandler.createFile,100.0,100.0,0.0
org.apache.commons.cli.AlreadySelectedException.getOptionGroup,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.isShortOption,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.getLeftPadding,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.handleShortAndLongOption,36.11111,36.11111,0.0
org.apache.commons.cli.HelpFormatter.printHelp,78.94737,36.842106,42.105267
org.apache.commons.cli.PatternOptionBuilder.isValueCode,100.0,100.0,0.0
org.apache.commons.cli.Option.equals,90.0,80.0,10.0
org.apache.commons.cli.Parser.checkRequiredOptions,100.0,100.0,0.0
org.apache.commons.cli.Options.getMatchingOptions,100.0,100.0,0.0
org.apache.commons.cli.DefaultParser.parse,88.88889,61.11111,27.777782
org.apache.commons.cli.Option.required,100.0,100.0,0.0
org.apache.commons.cli.HelpFormatter.setSyntaxPrefix,100.0,100.0,0.0
org.apache.commons.cli.OptionBuilder.withDescription,100.0,50.0,50.0
