method,missed_branch,covered_branch,total_branch
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.getNamesToWrap,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlFactory.enable,0,0,0
com.fasterxml.jackson.dataformat.xml.util.StaxUtil.throwAsGenerationException,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.withObjectIdWriter,0,0,0
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.findNameForDeserialization,0,6,6
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeStartElement,1,3,4
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature.enabledIn,0,2,2
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.setNamesToWrap,0,0,0
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.findWrapperName,1,9,10
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRawValue,6,12,18
com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.findNamespace,6,0,6
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter$Lf2SpacesIndenter.writeIndentation,2,2,4
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.getWrapperLocalName,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.next,0,2,2
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$Pair.setDefaultUseWrapper,4,0,4
com.fasterxml.jackson.dataformat.xml.XmlMapper.<init>,1,1,2
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStreamAsBinary,0,8,8
com.fasterxml.jackson.dataformat.xml.JacksonXmlModule._constructIntrospector,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlStringDeserializer.deserializeWithType,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.withObjectIdWriter,0,0,0
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafNullElement,1,1,2
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleStartObject,1,1,2
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,48,12,60
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.toString,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeFields,7,25,32
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter$Lf2SpacesIndenter.<clinit>,1,1,2
com.fasterxml.jackson.dataformat.xml.ser.XmlSerializerProvider.<clinit>,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.unwrappingSerializer,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleEndObject,2,6,8
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector._findXmlName,0,2,2
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.setNextNameIfMissing,0,2,2
com.fasterxml.jackson.dataformat.xml.XmlMapper.setXMLTextElementName,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeEndArray,1,3,4
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.overrideCurrentName,4,0,4
com.fasterxml.jackson.dataformat.xml.XmlFactory._createGenerator,0,0,0
com.fasterxml.jackson.dataformat.xml.PackageVersion.<clinit>,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.close,2,4,6
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.getLocalName,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.asArraySerializer,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.convertToArray,0,0,0
com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.spacesInObjectEntries,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlFactory.canUseCharArrays,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatReadFeatureType,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.toString,4,0,4
com.fasterxml.jackson.dataformat.xml.util.XmlInfo.getNamespace,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlMapper.copy,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature.collectDefaults,1,3,4
com.fasterxml.jackson.dataformat.xml.deser.XmlStringDeserializer.deserialize,9,5,14
com.fasterxml.jackson.dataformat.xml.XmlFactory.skipSpace,4,6,10
com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.findNamespaceAnnotation,1,9,10
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.intermediateWrapper,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.idResolver,2,3,5
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.indentObjectsWith,2,0,2
com.fasterxml.jackson.dataformat.xml.XmlFactory.writeObject,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStartObject,0,2,2
com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder$XmlClassNameIdResolver.idFromValue,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.createContextual,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector$JaxbWrapper.isOutputAsCData,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.getStaxWriter,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._isEmpty,1,7,8
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.toString,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.modifyDeserializer,0,6,6
com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser,3,3,6
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeEndObject,1,3,4
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature.enabledByDefault,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._extractLocation,1,1,2
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.updateProperties,5,17,22
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getLongValue,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLOutputFactory,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer._configureParser,0,2,2
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.asArraySerializer,6,0,6
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature.getMask,0,0,0
