method,missed_stmt,covered_stmt,total_stmts
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeStartElement,0,7,7
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.setNamesToWrap,0,1,1
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeRawValue,10,27,37
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.findWrapperName,0,11,11
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.getWrapperLocalName,0,1,1
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.next,0,3,3
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.<init>,0,7,7
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStreamAsBinary,0,13,13
com.fasterxml.jackson.dataformat.xml.XmlAnnotationIntrospector.isOutputAsCData,5,0,5
com.fasterxml.jackson.dataformat.xml.XmlMapper.<init>,2,11,13
com.fasterxml.jackson.dataformat.xml.JacksonXmlModule._constructIntrospector,0,1,1
com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.<init>,0,8,8
com.fasterxml.jackson.dataformat.xml.deser.XmlStringDeserializer.deserializeWithType,1,0,1
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.withObjectIdWriter,1,0,1
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeLeafNullElement,0,4,4
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.enabledByDefault,0,1,1
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleStartObject,2,4,6
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeNumber,78,22,100
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier.<init>,0,0,0
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.toString,1,0,1
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerBase.serializeFields,6,35,41
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.unwrappingSerializer,0,1,1
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator._handleEndObject,2,8,10
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.setNextNameIfMissing,0,4,4
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector._findXmlName,0,4,4
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeEndArray,1,4,5
com.fasterxml.jackson.dataformat.xml.XmlMapper.setXMLTextElementName,0,1,1
com.fasterxml.jackson.dataformat.xml.JacksonXmlAnnotationIntrospector.<init>,1,1,2
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.overrideCurrentName,4,0,4
com.fasterxml.jackson.dataformat.xml.XmlFactory._createGenerator,2,0,2
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.close,2,6,8
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.getLocalName,0,1,1
com.fasterxml.jackson.dataformat.xml.ser.UnwrappingXmlBeanSerializer.asArraySerializer,1,0,1
com.fasterxml.jackson.dataformat.xml.deser.XmlReadContext.convertToArray,0,1,1
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.spacesInObjectEntries,1,0,1
com.fasterxml.jackson.dataformat.xml.XmlFactory.canUseCharArrays,1,0,1
com.fasterxml.jackson.dataformat.xml.XmlFactory.getFormatReadFeatureType,1,0,1
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.toString,5,0,5
com.fasterxml.jackson.dataformat.xml.util.XmlInfo.getNamespace,0,1,1
com.fasterxml.jackson.dataformat.xml.XmlMapper.copy,0,2,2
com.fasterxml.jackson.dataformat.xml.annotation.JacksonXmlElementWrapper.null,0,0,0
com.fasterxml.jackson.dataformat.xml.deser.XmlStringDeserializer.deserialize,8,8,16
com.fasterxml.jackson.dataformat.xml.XmlFactory.skipSpace,1,7,8
com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.XmlClassNameIdResolver,0,1,1
com.fasterxml.jackson.dataformat.xml.util.AnnotationUtil.findNamespaceAnnotation,1,9,10
com.fasterxml.jackson.dataformat.xml.deser.ElementWrapper.intermediateWrapper,0,1,1
com.fasterxml.jackson.dataformat.xml.XmlTypeResolverBuilder.idResolver,3,6,9
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.indentObjectsWith,1,0,1
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.writeStartObject,0,5,5
com.fasterxml.jackson.dataformat.xml.XmlFactory.writeObject,0,3,3
com.fasterxml.jackson.dataformat.xml.deser.XmlTextDeserializer.createContextual,0,1,1
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.getStaxWriter,0,1,1
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser._isEmpty,0,6,6
com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.modifyDeserializer,0,9,9
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream.toString,1,0,1
com.fasterxml.jackson.dataformat.xml.annotation.JacksonXmlProperty.null,0,0,0
com.fasterxml.jackson.dataformat.xml.XmlFactory.createParser,3,8,11
com.fasterxml.jackson.dataformat.xml.util.DefaultXmlPrettyPrinter.writeEndObject,0,6,6
com.fasterxml.jackson.dataformat.xml.deser.XmlTokenStream._extractLocation,1,2,3
com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier.updateProperties,1,22,23
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser.getLongValue,1,0,1
com.fasterxml.jackson.dataformat.xml.XmlFactory.setXMLOutputFactory,1,0,1
com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator.collectDefaults,1,4,5
com.fasterxml.jackson.dataformat.xml.deser.WrapperHandlingDeserializer._configureParser,0,2,2
com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializer.asArraySerializer,3,0,3
